population,run,group,year,contact_type,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Total,run3,Non-Engaged,2018,Total,>65,Medical,,Member,3690294.6,584,289,6023,538,,6318.997603,6859.283643,0.944628816,6689.397462,7261.353378
Total,run3,Non-Engaged,2018,Total,>65,Office Visit,,Member,52379.51,584,289,261,215,,89.69094178,243.6256279,0.944628816,94.94834403,257.9061996
Total,run3,Non-Engaged,2018,Total,>65,Outpatient,,Member,1552541.14,584,289,1519,337,,2658.460856,4606.947003,0.944628816,2814.29151,4876.991815
Total,run3,Non-Engaged,2018,Total,>65,Pharmacy,,Member,1069515.47,584,289,7721,530,,1831.362106,2017.953717,0.944628816,1938.71082,2136.239847
Total,run3,Non-Engaged,2018,Total,>65,Professional,,Member,1441183.55,584,289,4924,522,,2467.780051,2760.888027,0.944628816,2612.433593,2922.72264
Total,run3,Non-Engaged,2018,Total,>65,Total,,Member,4759810.07,584,289,,,,8150.359709,,0.944628816,8628.108282,
Total,run3,Non-Engaged,2018,Total,18-35,ER,,Employee,395167.78,7283,2035,237,167,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Inpatient,,Employee,637650.45,7283,2035,36,25,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Maternity,,Employee,73566.68,7283,2035,92,36,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Medical,,Employee,3043854.82,7283,2035,6611,1325,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Office Visit,,Employee,118647.13,7283,2035,633,523,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Outpatient,,Employee,1109306.19,7283,2035,1216,512,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Pharmacy,,Employee,1241025.11,7283,2035,6665,1192,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Professional,,Employee,1296898.18,7283,2035,5821,1270,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,18-35,Total,,Employee,4284879.93,7283,2035,,,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,ER,,Employee,993543.71,7731,4430,497,374,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Inpatient,,Employee,1613907.28,7731,4430,70,63,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Maternity,,Employee,80417.16,7731,4430,60,32,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Medical,,Employee,11921662.65,7731,4430,21527,3373,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Office Visit,,Employee,296970.76,7731,4430,1646,1337,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Outpatient,,Employee,5686895.99,7731,4430,4075,1468,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Pharmacy,,Employee,5026801.47,7731,4430,23714,3125,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Professional,,Employee,4620859.38,7731,4430,18593,3258,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,36-50,Total,,Employee,16948464.12,7731,4430,,,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,ER,,Employee,1048010.62,7514,4285,567,386,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,Inpatient,,Employee,2534412.25,7514,4285,102,87,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,Medical,,Employee,16817713.02,7514,4285,29249,3643,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,Office Visit,,Employee,371685.77,7514,4285,2027,1593,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,Outpatient,,Employee,7758570.54,7514,4285,6076,1816,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,Pharmacy,,Employee,7676129.28,7514,4285,37668,3567,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,Professional,,Employee,6524730.23,7514,4285,24833,3549,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,51-65,Total,,Employee,24493842.3,7514,4285,,,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,ER,,Employee,74497.11,584,289,48,31,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,Inpatient,,Employee,122484.73,584,289,6,6,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,Medical,,Employee,1220663.56,584,289,2406,264,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,Office Visit,,Employee,27234.64,584,289,128,107,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,Outpatient,,Employee,487853.47,584,289,517,147,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,Pharmacy,,Employee,412232.79,584,289,3456,255,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,Professional,,Employee,610325.36,584,289,2024,257,,,,0.944628816,,
Total,run3,Non-Engaged,2018,Total,>65,Total,,Employee,1632896.35,584,289,,,,,,0.944628816,,
Total,run3,Total,2017,Total,18-35,ER,,Member,1663429.49,5993,1896,1101,703,,277.5620708,2366.187041,1.331477958,208.461634,1777.11319
Total,run3,Total,2017,Total,18-35,Inpatient,,Member,5548519.19,5993,1896,221,194,,925.8333372,28600.61438,1.331477958,695.3425942,21480.35138
Total,run3,Total,2017,Total,18-35,Maternity,,Member,517186.42,5993,1896,690,184,,86.29841816,2810.795761,1.331477958,64.81400436,2111.034392
Total,run3,Total,2017,Total,18-35,Medical,,Member,18860474.11,5993,1896,30373,4501,,3147.08395,4190.285294,1.331477958,2363.601989,3147.093251
Total,run3,Total,2017,Total,18-35,Office Visit,,Member,436374.36,5993,1896,2509,2051,,72.81400968,212.7617552,1.331477958,54.6866054,159.7936744
Total,run3,Total,2017,Total,18-35,Outpatient,,Member,6567468.05,5993,1896,5703,1956,,1095.856508,3357.601253,1.331477958,823.0376637,2521.709979
Total,run3,Total,2017,Total,18-35,Pharmacy,,Member,5449228.32,5993,1896,30786,3974,,909.2655298,1371.22001,1.331477958,682.8994235,1029.848074
Total,run3,Total,2017,Total,18-35,Professional,,Member,6744486.87,5993,1896,26635,4394,,1125.394105,1534.931013,1.331477958,845.2217314,1152.802421
Total,run3,Total,2017,Total,18-35,Total,,Member,24309702.43,5993,1896,,,,4056.349479,,1.331477958,3046.501413,
Total,run3,Total,2017,Total,36-50,ER,,Member,1952622.68,7303,4489,1137,779,,267.3726797,2506.575969,1.331477958,200.8089418,1882.551607
Total,run3,Total,2017,Total,36-50,Inpatient,,Member,4385047.54,7303,4489,223,187,,600.4446858,23449.45209,1.331477958,450.9610409,17611.59616
Total,run3,Total,2017,Total,36-50,Maternity,,Member,169281.91,7303,4489,291,70,,23.1797768,2418.313,1.331477958,17.40905786,1816.262136
Total,run3,Total,2017,Total,36-50,Medical,,Member,26962375.47,7303,4489,52974,5988,,3691.958848,4502.734714,1.331477958,2772.827614,3381.756858
Total,run3,Total,2017,Total,36-50,Office Visit,,Member,713028.1,7303,4489,3957,2993,,97.63495824,238.2319078,1.331477958,73.32825727,178.9229077
Total,run3,Total,2017,Total,36-50,Outpatient,,Member,11668288.85,7303,4489,10219,3081,,1597.739128,3787.175868,1.331477958,1199.974148,2844.33989
Total,run3,Total,2017,Total,36-50,Pharmacy,,Member,8828772.17,7303,4489,51668,5427,,1208.924027,1626.823691,1.331477958,907.9564705,1221.817967
Total,run3,Total,2017,Total,36-50,Professional,,Member,10909039.08,7303,4489,45818,5842,,1493.775035,1867.346642,1.331477958,1121.892425,1402.461551
Total,run3,Total,2017,Total,36-50,Total,,Member,35791147.64,7303,4489,,,,4900.882876,,1.331477958,3680.784084,
Total,run3,Total,2017,Total,51-65,ER,,Member,2437186.44,7695,4839,1362,893,,316.723384,2729.212139,1.331477958,237.8735466,2049.761412
Total,run3,Total,2017,Total,51-65,Inpatient,,Member,11994649.01,7695,4839,396,293,,1558.758806,40937.36864,1.331477958,1170.698168,30745.81025
Total,run3,Total,2017,Total,51-65,Medical,,Member,48165398.09,7695,4839,79330,6831,,6259.310993,7051.002502,1.331477958,4701.02487,5295.620901
Total,run3,Total,2017,Total,51-65,Office Visit,,Member,918603.7,7695,4839,5035,3775,,119.3766992,243.3387285,1.331477958,89.65728532,182.7583604
Total,run3,Total,2017,Total,51-65,Outpatient,,Member,18367903.19,7695,4839,16971,4156,,2386.991968,4419.61097,1.331477958,1792.738628,3319.327176
Total,run3,Total,2017,Total,51-65,Pharmacy,,Member,15550482.89,7695,4839,87142,6565,,2020.855476,2368.695033,1.331477958,1517.753609,1778.996805
Total,run3,Total,2017,Total,51-65,Professional,,Member,17802845.89,7695,4839,67182,6706,,2313.56022,2654.763777,1.331477958,1737.588074,1993.847335
Total,run3,Total,2017,Total,51-65,Total,,Member,63715880.98,7695,4839,,,,8280.166469,,1.331477958,6218.778479,
Total,run3,Total,2017,Total,<18,ER,,Member,1513050.75,6685,,1044,777,,226.3351907,1947.298263,1.331477958,169.9879366,1462.508824
Total,run3,Total,2017,Total,<18,Inpatient,,Member,1896612.74,6685,,91,62,,283.7117038,30590.52807,1.331477958,213.0802858,22974.8663
Total,run3,Total,2017,Total,<18,Maternity,,Member,2287.68,6685,,6,3,,0.34221092,762.56,1.331477958,0.257015836,572.7169538
Total,run3,Total,2017,Total,<18,Medical,,Member,12680375.17,6685,,33759,5959,,1896.839966,2127.936763,1.331477958,1424.612367,1598.176485
Total,run3,Total,2017,Total,<18,Office Visit,,Member,741472.47,6685,,5105,4189,,110.9158519,177.0046479,1.331477958,83.30280743,132.938474
Total,run3,Total,2017,Total,<18,Outpatient,,Member,4662000.13,6685,,5206,1917,,697.3822184,2431.92495,1.331477958,523.7655001,1826.485325
Total,run3,Total,2017,Total,<18,Pharmacy,,Member,4579942.25,6685,,18379,4001,,685.1072925,1144.699388,1.331477958,514.5464771,859.7208696
Total,run3,Total,2017,Total,<18,Professional,,Member,6121762.3,6685,,30438,5875,,915.7460434,1042.002094,1.331477958,687.7665815,782.5905698
Total,run3,Total,2017,Total,<18,Total,,Member,17260317.42,6685,,,,,2581.947258,,1.331477958,1939.158845,
Total,run3,Total,2017,Total,>65,ER,,Member,230722.81,469,251,127,75,,491.94629,3076.304133,1.331477958,369.4738521,2310.443155
Total,run3,Total,2017,Total,>65,Inpatient,,Member,1315444.45,469,251,42,35,,2804.785608,37584.12714,1.331477958,2106.520496,28227.37464
Total,run3,Total,2017,Total,>65,Medical,,Member,4760587.69,469,251,6630,447,,10150.5068,10650.08432,1.331477958,7623.488427,7998.693674
Total,run3,Total,2017,Total,>65,Office Visit,,Member,62263.77,469,251,298,240,,132.7585714,259.432375,1.331477958,99.70767496,194.8454148
Total,run3,Total,2017,Total,>65,Outpatient,,Member,1851366.2,469,251,1698,314,,3947.475906,5896.070701,1.331477958,2964.732449,4428.215027
Total,run3,Total,2017,Total,>65,Pharmacy,,Member,1156047.28,469,251,7639,425,,2464.919574,2720.111247,1.331477958,1851.265775,2042.926232
Total,run3,Total,2017,Total,>65,Professional,,Member,1593777.04,469,251,5417,434,,3398.245288,3672.297327,1.331477958,2552.235482,2758.060925
Total,run3,Total,2017,Total,>65,Total,,Member,5916634.97,469,251,,,,12615.42638,,1.331477958,9474.754202,
Total,run3,Total,2017,Total,18-35,ER,,Employee,1663429.49,5993,1896,1101,703,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Inpatient,,Employee,5548519.19,5993,1896,221,194,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Maternity,,Employee,517186.42,5993,1896,690,184,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Medical,,Employee,4576086.23,5993,1896,8827,1328,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Office Visit,,Employee,436374.36,5993,1896,2509,2051,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Outpatient,,Employee,6567468.05,5993,1896,5703,1956,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Pharmacy,,Employee,5449228.32,5993,1896,30786,3974,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Professional,,Employee,6744486.87,5993,1896,26635,4394,,,,1.331477958,,
Total,run3,Total,2017,Total,18-35,Total,,Employee,10025314.55,5993,1896,,,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,ER,,Employee,1952622.68,7303,4489,1137,779,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Inpatient,,Employee,4385047.54,7303,4489,223,187,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Maternity,,Employee,169281.91,7303,4489,291,70,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Medical,,Employee,15648654.61,7303,4489,29432,3570,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Office Visit,,Employee,713028.1,7303,4489,3957,2993,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Outpatient,,Employee,11668288.85,7303,4489,10219,3081,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Pharmacy,,Employee,8828772.17,7303,4489,51668,5427,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Professional,,Employee,10909039.08,7303,4489,45818,5842,,,,1.331477958,,
Total,run3,Total,2017,Total,36-50,Total,,Employee,24477426.78,7303,4489,,,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,ER,,Employee,2437186.44,7695,4839,1362,893,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,Inpatient,,Employee,11994649.01,7695,4839,396,293,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,Medical,,Employee,27179515.2,7695,4839,45237,4256,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,Office Visit,,Employee,918603.7,7695,4839,5035,3775,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,Outpatient,,Employee,18367903.19,7695,4839,16971,4156,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,Pharmacy,,Employee,15550482.89,7695,4839,87142,6565,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,Professional,,Employee,17802845.89,7695,4839,67182,6706,,,,1.331477958,,
Total,run3,Total,2017,Total,51-65,Total,,Employee,42729998.09,7695,4839,,,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,ER,,Employee,1513050.75,6685,,1044,777,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,Inpatient,,Employee,1896612.74,6685,,91,62,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,Maternity,,Employee,2287.68,6685,,6,3,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,Office Visit,,Employee,741472.47,6685,,5105,4189,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,Outpatient,,Employee,4662000.13,6685,,5206,1917,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,Pharmacy,,Employee,4579942.25,6685,,18379,4001,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,Professional,,Employee,6121762.3,6685,,30438,5875,,,,1.331477958,,
Total,run3,Total,2017,Total,<18,Total,,Employee,4579942.25,6685,,,,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,ER,,Employee,230722.81,469,251,127,75,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,Inpatient,,Employee,1315444.45,469,251,42,35,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,Medical,,Employee,2253415.88,469,251,3153,236,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,Office Visit,,Employee,62263.77,469,251,298,240,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,Outpatient,,Employee,1851366.2,469,251,1698,314,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,Pharmacy,,Employee,1156047.28,469,251,7639,425,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,Professional,,Employee,1593777.04,469,251,5417,434,,,,1.331477958,,
Total,run3,Total,2017,Total,>65,Total,,Employee,3409463.16,469,251,,,,,,1.331477958,,
Total,run3,Total,2018,Total,18-35,ER,,Member,1874073.77,7830,2519,1146,783,,239.3453091,2393.453091,0.993701114,240.8624745,2408.624745
Total,run3,Total,2018,Total,18-35,Inpatient,,Member,3023862.49,7830,2519,232,205,,386.1893346,14750.54873,0.993701114,388.637317,14844.04972
Total,run3,Total,2018,Total,18-35,Maternity,,Member,432827.37,7830,2519,617,212,,55.27808046,2041.638538,0.993701114,55.62847793,2054.580105
Total,run3,Total,2018,Total,18-35,Medical,,Member,15727590.71,7830,2519,30888,5654,,2008.632275,2781.675046,0.993701114,2021.364621,2799.307567
Total,run3,Total,2018,Total,18-35,Office Visit,,Member,493011.71,7830,2519,2654,2277,,62.96445849,216.5180984,0.993701114,63.36357848,217.8905663
Total,run3,Total,2018,Total,18-35,Outpatient,,Member,5684102.22,7830,2519,5563,2160,,725.9389808,2631.528806,0.993701114,730.540573,2648.209577
Total,run3,Total,2018,Total,18-35,Pharmacy,,Member,5466795.98,7830,2519,33078,5018,,698.1859489,1089.437222,0.993701114,702.6116198,1096.342962
Total,run3,Total,2018,Total,18-35,Professional,,Member,7019626,7830,2519,27213,5459,,896.5039591,1285.881297,0.993701114,902.186731,1294.032259
Total,run3,Total,2018,Total,18-35,Total,,Member,21194386.69,7830,2519,,,,2706.818224,,0.993701114,2723.976241,
Total,run3,Total,2018,Total,36-50,ER,,Member,2068198.06,8811,5442,1092,782,,234.7290955,2644.754552,0.993701114,236.2169995,2661.51916
Total,run3,Total,2018,Total,36-50,Inpatient,,Member,4285373.98,8811,5442,215,194,,486.366358,22089.5566,0.993701114,489.4493438,22229.57819
Total,run3,Total,2018,Total,36-50,Maternity,,Member,218295.96,8811,5442,317,101,,24.77538985,2161.346139,0.993701114,24.93243644,2175.04651
Total,run3,Total,2018,Total,36-50,Medical,,Member,27229104.55,8811,5442,49103,6961,,3090.353484,3911.665644,0.993701114,3109.94266,3936.460965
Total,run3,Total,2018,Total,36-50,Office Visit,,Member,675459.55,8811,5442,3723,2981,,76.66094087,226.5882422,0.993701114,77.14688031,228.0245429
Total,run3,Total,2018,Total,36-50,Outpatient,,Member,12102618.16,8811,5442,9511,3230,,1373.580543,3746.940607,0.993701114,1382.287414,3770.691766
Total,run3,Total,2018,Total,36-50,Pharmacy,,Member,9888558.72,8811,5442,52865,6397,,1122.296983,1545.811899,0.993701114,1129.411015,1555.610513
Total,run3,Total,2018,Total,36-50,Professional,,Member,10841112.41,8811,5442,42357,6741,,1230.406584,1608.235041,0.993701114,1238.205902,1618.429344
Total,run3,Total,2018,Total,36-50,Total,,Member,37117663.27,8811,5442,,,,4212.650468,,0.993701114,4239.353675,
Total,run3,Total,2018,Total,51-65,ER,,Member,2395718.93,8928,5601,1314,856,,268.3376938,2798.737068,0.993701114,270.0386365,2816.477741
Total,run3,Total,2018,Total,51-65,Inpatient,,Member,7978208.98,8928,5601,302,246,,893.6165972,32431.74382,0.993701114,899.2810666,32637.32261
Total,run3,Total,2018,Total,51-65,Medical,,Member,41667828.92,8928,5601,70211,7776,,4667.095533,5358.517094,0.993701114,4696.679384,5392.483737
Total,run3,Total,2018,Total,51-65,Office Visit,,Member,829309.39,8928,5601,4547,3536,,92.88859655,234.5331985,0.993701114,93.47740008,236.0198608
Total,run3,Total,2018,Total,51-65,Outpatient,,Member,18168087.44,8928,5601,15132,4162,,2034.956031,4365.230043,0.993701114,2047.855238,4392.900424
Total,run3,Total,2018,Total,51-65,Pharmacy,,Member,17103305.24,8928,5601,84992,7516,,1915.692791,2275.586115,0.993701114,1927.836011,2290.010632
Total,run3,Total,2018,Total,51-65,Professional,,Member,15521532.5,8928,5601,59175,7601,,1738.522906,2042.038219,0.993701114,1749.543079,2054.982319
Total,run3,Total,2018,Total,51-65,Total,,Member,58771134.16,8928,5601,,,,6582.788324,,0.993701114,6624.515395,
Total,run3,Total,2018,Total,<18,ER,,Member,1274209.02,8040,,992,752,,158.483709,1694.426888,0.993701114,159.4883077,1705.167545
Total,run3,Total,2018,Total,<18,Inpatient,,Member,1288936.65,8040,,64,54,,160.3155037,23869.19722,0.993701114,161.3317139,24020.49962
Total,run3,Total,2018,Total,<18,Maternity,,Member,65.55,8040,,1,1,,0.008152985,65.55,0.993701114,0.008204665,65.96550926
Total,run3,Total,2018,Total,<18,Medical,,Member,10722757.74,8040,,31522,6860,,1333.676336,1563.084219,0.993701114,1342.130262,1572.992319
Total,run3,Total,2018,Total,<18,Office Visit,,Member,802389.54,8040,,5331,4383,,99.79969403,183.0685695,0.993701114,100.4323057,184.2290071
Total,run3,Total,2018,Total,<18,Outpatient,,Member,3720305.27,8040,,4512,1923,,462.7245361,1934.636126,0.993701114,465.6576608,1946.899424
Total,run3,Total,2018,Total,<18,Pharmacy,,Member,4459341.57,8040,,17927,4495,,554.6444739,992.0670901,0.993701114,558.160262,998.3556188
Total,run3,Total,2018,Total,<18,Professional,,Member,5713515.82,8040,,28577,6718,,710.636296,850.4786871,0.993701114,715.1408873,855.8697133
Total,run3,Total,2018,Total,<18,Total,,Member,15182099.31,8040,,,,,1888.32081,,0.993701114,1900.290524,
Total,run3,Total,2018,Total,>65,ER,,Member,257691.95,682,376,166,105,,377.847434,2454.209048,0.993701114,380.2425386,2469.765822
Total,run3,Total,2018,Total,>65,Inpatient,,Member,1076713.42,682,376,48,33,,1578.75868,32627.67939,0.993701114,1588.766138,32834.50018
Total,run3,Total,2018,Total,>65,Medical,,Member,5092616.58,682,376,7466,630,,7467.179736,8083.518381,0.993701114,7514.512799,8134.7583
Total,run3,Total,2018,Total,>65,Office Visit,,Member,63163.38,682,376,306,249,,92.61492669,253.6681928,0.993701114,93.20199548,255.2761483
Total,run3,Total,2018,Total,>65,Outpatient,,Member,2311326.99,682,376,2056,401,,3389.042507,5763.907706,0.993701114,3410.525017,5800.444044
Total,run3,Total,2018,Total,>65,Pharmacy,,Member,1343655.05,682,376,9237,618,,1970.168695,2174.19911,0.993701114,1982.657228,2187.980954
Total,run3,Total,2018,Total,>65,Professional,,Member,1704576.17,682,376,5974,614,,2499.378548,2776.182687,0.993701114,2515.221644,2793.780393
Total,run3,Total,2018,Total,>65,Total,,Member,6436271.63,682,376,,,,9437.348431,,0.993701114,9497.170027,
Total,run3,Total,2018,Total,18-35,ER,,Employee,1874073.77,7830,2519,1146,783,,,,0.993701114,,
Total,run3,Total,2018,Total,18-35,Inpatient,,Employee,3023862.49,7830,2519,232,205,,,,0.993701114,,
Total,run3,Total,2018,Total,18-35,Maternity,,Employee,432827.37,7830,2519,617,212,,,,0.993701114,,
Total,run3,Total,2018,Total,18-35,Medical,,Employee,4499496.27,7830,2519,8905,1691,,,,0.993701114,,
Total,run3,Total,2018,Total,18-35,Office Visit,,Employee,493011.71,7830,2519,2654,2277,,,,0.993701114,,
